stfips,stabbr,stname,ctyfips,ctyname,scfips,laborforce_201901,laborforce_201902,laborforce_201903,laborforce_201904,laborforce_201905,laborforce_201906,laborforce_201907,laborforce_201908,laborforce_201909,laborforce_201910,laborforce_201911,laborforce_201912,laborforce_202001,laborforce_202002,laborforce_202003,laborforce_202004,laborforce_202005,laborforce_202006,laborforce_202007,laborforce_202008,laborforce_202009,laborforce_202010,laborforce_202011,laborforce_202012,laborforce_202101,laborforce_202102,laborforce_202103,laborforce_202104,laborforce_202105,laborforce_202106,laborforce_202107,laborforce_202108,laborforce_202109,laborforce_202110,laborforce_202111,laborforce_202112,neighbor01_2017,neighbor02_2017,neighbor03_2017,neighbor04_2017,neighbor05_2017,neighbor06_2017,neighbor07_2017,neighbor08_2017,neighbor09_2017,neighbor10_2017,neighbor11_2017,neighbor12_2017,neighbor13_2017,unemployment_201901,unemployment_201902,unemployment_201903,unemployment_201904,unemployment_201905,unemployment_201906,unemployment_201907,unemployment_201908,unemployment_201909,unemployment_201910,unemployment_201911,unemployment_201912,unemployment_202001,unemployment_202002,unemployment_202003,unemployment_202004,unemployment_202005,unemployment_202006,unemployment_202007,unemployment_202008,unemployment_202009,unemployment_202010,unemployment_202011,unemployment_202012,unemployment_202101,unemployment_202102,unemployment_202103,unemployment_202104,unemployment_202105,unemployment_202106,unemployment_202107,unemployment_202108,unemployment_202109,unemployment_202110,unemployment_202111,unemployment_202112
28,MS,Mississippi,75,Lauderdale County,28075,30140,30879,30935,30259,30432,30681,30747,30436,30335,30094,30226,30632,30329,30362,30290,28261,29025,29065,29657,29585,29721,29522,29871.0,30102.0,29842.0,30047.0,29813.0,29866.0,29918.0,30000.0,30030.0,29478.0,29273.0,28968.0,28907.0,29139.0,28101.0,1023.0,28023.0,1119.0,28069.0,,,,,,,,,5.2,5.0,5.0,4.8,5.5,6.7,6.4,5.7,5.5,5.3,5.4,5.1,5.1,4.9,6.3,12.6,10.0,9.8,9.1,6.9,6.5,6.0,6.0,6.3,5.9,5.8,5.8,5.8,5.9,7.4,6.5,5.6,4.5,3.8,2.9,3.0
28,MS,Mississippi,77,Lawrence County,28077,4509,4622,4675,4580,4638,4758,4631,4614,4615,4568,4573,4596,4515,4506,4746,4589,4672,4759,4701,4686,4674,4636,4725.0,4783.0,4707.0,4721.0,4651.0,4751.0,4817.0,4832.0,4779.0,4659.0,4599.0,4568.0,4513.0,4501.0,28085.0,28127.0,28091.0,28029.0,28147.0,28065.0,,,,,,,,6.6,6.7,6.1,5.4,6.0,8.2,8.1,7.7,6.6,6.2,6.3,7.0,6.7,6.0,7.2,12.9,10.7,10.1,9.9,9.3,8.0,7.3,7.8,8.0,7.8,7.6,7.4,7.2,7.4,9.1,8.3,7.6,5.9,5.0,3.8,4.3
28,MS,Mississippi,79,Leake County,28079,7770,7904,8027,8006,8095,8293,8217,7983,7918,7805,7771,7800,7771,7820,8144,7935,8288,8425,8206,7922,7925,7826,7912.0,8093.0,7992.0,8108.0,8105.0,8269.0,8383.0,8523.0,8470.0,8197.0,8044.0,7980.0,7911.0,8006.0,28101.0,28123.0,28007.0,28099.0,28089.0,,,,,,,,,5.3,5.3,5.2,4.8,5.3,6.3,6.2,5.8,5.5,5.4,5.5,5.4,5.5,5.5,5.7,13.3,11.2,10.1,9.7,7.3,7.0,6.0,6.0,6.7,5.7,6.2,6.1,5.7,6.1,7.5,6.7,5.9,4.6,3.9,3.1,3.1
28,MS,Mississippi,81,Lee County,28081,39803,40873,40708,40657,40940,41465,41930,41200,41420,41373,41562,41672,40942,40947,41822,39221,40051,40637,41636,41292,41690,41590,42286.0,42403.0,41358.0,41509.0,41102.0,41085.0,41026.0,41274.0,41525.0,40895.0,40781.0,40404.0,40412.0,40642.0,28017.0,28145.0,28095.0,28115.0,28117.0,28057.0,,,,,,,,4.1,4.0,4.1,3.9,4.2,5.1,5.2,4.7,4.5,4.3,4.2,4.1,4.2,4.1,5.5,22.2,12.7,10.7,9.6,6.8,6.4,5.5,5.4,5.5,5.3,5.1,5.6,5.0,5.2,6.3,5.5,4.9,3.9,3.2,2.4,2.5
28,MS,Mississippi,83,Leflore County,28083,10006,9953,9983,9964,9958,10238,10159,10058,9992,9943,9958,10044,9918,9912,10035,9790,9819,10003,10018,9792,9776,9640,9808.0,9937.0,9840.0,9906.0,9886.0,10040.0,10167.0,10279.0,10188.0,9943.0,9806.0,9719.0,9716.0,9863.0,28015.0,28135.0,28051.0,28053.0,28043.0,28133.0,,,,,,,,8.1,7.7,7.4,6.5,7.0,8.5,8.5,7.7,7.2,6.9,6.8,7.5,7.9,7.2,8.2,16.7,11.8,13.0,13.1,10.9,10.2,9.2,9.5,10.2,10.1,9.5,9.3,8.9,9.4,11.0,9.2,8.0,6.9,5.6,4.2,4.5
28,MS,Mississippi,85,Lincoln County,28085,14391,14453,14455,14518,14688,14955,14943,14668,14603,14613,14600,14652,14403,14394,14653,14010,14339,14592,14675,14545,14559,14547,14769.0,14844.0,14696.0,14699.0,14592.0,14693.0,14810.0,15029.0,15175.0,14801.0,14889.0,14858.0,14863.0,14867.0,28077.0,28113.0,28029.0,28005.0,28037.0,28063.0,28147.0,,,,,,,5.5,5.1,5.3,4.9,5.4,6.4,6.2,6.0,5.3,5.7,5.4,5.8,5.8,5.3,5.8,12.5,10.0,9.0,8.4,7.3,6.3,5.7,5.9,6.3,5.8,5.7,5.5,5.4,5.4,6.9,6.3,5.5,4.3,3.5,2.7,2.9
28,MS,Mississippi,87,Lowndes County,28087,24541,25424,25308,25352,25436,25383,25450,25020,25704,25758,25772,25735,24925,25077,25684,24220,24381,24428,24951,24910,25228,25177,25524.0,25715.0,25275.0,25330.0,25491.0,25737.0,25616.0,25651.0,25711.0,25362.0,25466.0,25411.0,25656.0,25842.0,28095.0,28105.0,1107.0,28103.0,1075.0,28025.0,,,,,,,,5.0,5.1,5.0,4.7,5.3,6.7,6.4,5.5,5.0,4.9,5.0,5.1,5.2,5.0,6.1,15.3,11.5,11.2,10.6,8.1,7.2,6.5,6.5,6.8,6.4,6.3,6.4,6.3,6.5,7.8,7.0,6.2,5.0,4.1,3.1,3.2
28,MS,Mississippi,89,Madison County,28089,52748,53149,53104,52884,53256,53818,54013,52914,53268,53720,53640,53412,52484,52612,53569,50042,51021,51348,52239,52027,52438,52555,53010.0,53088.0,52325.0,52652.0,52527.0,52955.0,52834.0,53704.0,54328.0,53259.0,53119.0,53172.0,52644.0,52429.0,28121.0,28123.0,28163.0,28007.0,28079.0,28049.0,,,,,,,,3.9,4.0,4.2,4.0,4.3,5.3,5.1,4.5,4.3,4.1,4.1,4.1,4.2,4.0,5.5,14.0,11.1,8.6,7.3,5.6,5.0,4.5,4.6,4.9,4.6,4.6,4.8,4.6,4.8,6.2,5.4,4.6,3.6,3.0,2.2,2.4
28,MS,Mississippi,91,Marion County,28091,10017,9792,9871,9864,9982,10075,10197,9949,9930,9887,9932,10007,9905,9942,10054,9610,9874,10018,10295,10264,10410,10328,10474.0,10545.0,10468.0,10314.0,10326.0,10417.0,10442.0,10519.0,10506.0,10336.0,10234.0,10150.0,10167.0,10208.0,28073.0,28109.0,28077.0,22117.0,28147.0,28065.0,,,,,,,,5.4,5.6,5.3,4.7,5.2,6.3,6.2,5.4,5.3,5.0,5.2,5.5,5.7,5.4,5.7,10.5,8.6,8.6,8.3,7.3,6.6,5.9,6.0,6.2,6.0,6.0,5.9,5.8,5.8,7.4,6.4,5.5,4.5,3.7,2.8,2.9
28,MS,Mississippi,93,Marshall County,28093,14388,14341,14327,14287,14465,14646,14766,14447,14553,14580,14669,14676,14334,14335,14301,13196,13627,13920,14062,14099,14234,14247,14408.0,14560.0,14235.0,14330.0,14381.0,14502.0,14641.0,14819.0,14930.0,14701.0,14587.0,14488.0,14418.0,14534.0,28145.0,28009.0,28071.0,28137.0,47157.0,28033.0,47047.0,,,,,,,5.3,5.2,5.1,4.9,5.6,7.1,6.7,5.6,5.9,5.6,5.6,5.8,5.5,5.3,5.6,10.6,9.2,10.1,9.8,8.3,7.6,6.1,6.2,6.3,6.3,6.1,6.1,6.0,6.2,7.7,6.9,5.9,4.5,3.9,2.9,3.0
28,MS,Mississippi,95,Monroe County,28095,15171,15290,15260,15258,15510,15749,15865,15594,15628,15652,15684,15676,15511,15466,15727,15402,15407,15555,15739,15691,15880,15771,15870.0,15811.0,15532.0,15623.0,15502.0,15563.0,15600.0,15581.0,15693.0,15559.0,15459.0,15322.0,15253.0,15267.0,28017.0,28087.0,1093.0,1075.0,28025.0,28081.0,28057.0,,,,,,,5.1,5.1,5.1,4.7,5.5,6.3,6.7,5.8,5.4,5.5,5.1,5.1,5.3,5.1,5.9,22.0,12.4,11.4,10.4,7.9,7.5,6.4,6.3,6.5,5.9,5.8,6.1,5.7,5.8,7.2,6.4,5.6,4.6,3.9,2.9,3.0
28,MS,Mississippi,97,Montgomery County,28097,3961,3948,3979,3995,4041,4092,4013,3959,3905,3883,3875,3894,3873,3894,3984,3871,3962,3988,3963,3907,3897,3839,3894.0,3941.0,3919.0,3944.0,3916.0,3950.0,3960.0,3947.0,3915.0,3869.0,3763.0,3777.0,3728.0,3790.0,28015.0,28019.0,28007.0,28043.0,28155.0,,,,,,,,,6.0,5.9,5.7,5.3,5.9,6.6,6.8,6.0,5.9,5.9,5.8,6.0,6.1,6.1,6.6,12.8,9.8,9.6,9.3,7.9,7.5,6.6,6.9,7.3,7.3,6.8,6.8,6.5,6.5,8.0,7.3,6.4,5.3,4.7,3.5,3.5
28,MS,Mississippi,99,Neshoba County,28099,10014,9982,10146,10156,10402,10732,10784,10491,10291,9990,9980,10023,9997,9993,10272,10714,11028,10960,10946,10280,10071,9833,9945.0,10133.0,9988.0,10081.0,10040.0,10188.0,10413.0,10481.0,10445.0,10050.0,9800.0,9668.0,9668.0,9765.0,28069.0,28101.0,28159.0,28079.0,,,,,,,,,,5.5,5.5,5.3,5.3,5.8,6.8,6.4,6.1,6.0,5.8,5.9,5.9,6.2,5.8,6.3,16.4,14.6,14.0,13.2,8.0,7.0,6.1,6.1,6.2,5.8,5.9,6.0,6.0,5.8,7.8,6.8,6.2,5.0,4.2,3.3,3.4
28,MS,Mississippi,101,Newton County,28101,8307,8720,8778,8849,8895,9043,8992,8845,8858,8860,8838,8915,8803,8812,8253,7783,7898,8034,7990,7872,7949,7892,7938.0,7973.0,7843.0,7925.0,7953.0,8020.0,8100.0,8119.0,8058.0,7914.0,7891.0,7820.0,7748.0,7817.0,28061.0,28123.0,28079.0,28099.0,28075.0,,,,,,,,,5.1,5.0,5.0,5.0,5.6,6.7,6.3,5.7,5.3,5.2,5.3,5.3,5.6,5.2,5.7,13.6,11.3,10.7,9.8,7.8,7.0,6.0,5.8,6.2,5.8,5.8,5.9,5.8,6.1,8.1,7.2,6.3,4.9,4.1,3.1,3.2
28,MS,Mississippi,103,Noxubee County,28103,3711,3722,3775,3813,3837,3966,3870,3776,3785,3716,3719,3750,3707,3732,3877,3965,4028,4090,3995,3865,3841,3782,3847.0,3935.0,3931.0,3947.0,3954.0,4015.0,4150.0,4109.0,3925.0,3916.0,3794.0,3702.0,3705.0,3810.0,28159.0,28105.0,1107.0,1119.0,28087.0,28069.0,,,,,,,,6.7,6.6,6.8,6.0,7.0,8.5,8.6,7.3,7.5,7.3,7.4,7.4,7.4,7.0,8.1,15.8,13.4,14.5,14.5,11.8,11.0,9.6,9.1,9.0,9.7,8.9,8.8,8.9,8.8,10.5,9.9,8.7,7.5,6.2,5.0,5.0
28,MS,Mississippi,105,Oktibbeha County,28105,20411,22526,22427,22630,22959,22440,22743,22580,23094,23230,23173,22822,21544,22040,22897,20221,20982,21067,21648,22270,22804,22648,22892.0,22519.0,22426.0,22743.0,22573.0,22942.0,22961.0,22842.0,23073.0,22850.0,22912.0,22733.0,22612.0,22374.0,28087.0,28019.0,28159.0,28103.0,28025.0,28155.0,,,,,,,,5.5,4.7,4.9,4.9,6.0,7.5,6.9,6.0,5.5,5.3,5.2,4.9,5.2,4.9,6.2,14.1,10.4,10.8,9.7,7.2,6.3,5.6,5.8,6.1,5.7,5.5,5.8,5.6,6.1,7.9,6.9,5.9,4.5,3.8,2.8,2.9
28,MS,Mississippi,107,Panola County,28107,12609,12172,12543,12496,12658,12858,12898,12600,12556,12482,12562,12607,12329,12301,12680,12316,12712,12873,13008,12762,12759,12627,12890.0,13045.0,12633.0,12676.0,12683.0,12716.0,12927.0,12989.0,12830.0,12686.0,12536.0,12394.0,12439.0,12574.0,28071.0,28143.0,28135.0,28161.0,28137.0,28119.0,,,,,,,,6.1,6.3,6.4,5.9,6.7,7.9,7.6,6.7,6.3,6.1,6.1,6.2,6.4,6.2,7.4,15.6,12.3,12.6,12.7,10.0,9.4,8.4,8.2,8.4,8.3,7.9,8.0,7.7,8.0,9.4,8.2,7.2,5.9,5.0,3.8,3.9
28,MS,Mississippi,109,Pearl River County,28109,23292,23904,23692,23807,23875,24095,24155,23616,23748,23848,23876,23910,23652,23773,23788,21704,22221,22761,23125,23183,23275,23317,23680.0,23688.0,23393.0,23609.0,23342.0,23592.0,23639.0,23914.0,24096.0,23559.0,23141.0,23259.0,23165.0,23154.0,28073.0,28035.0,28131.0,28091.0,28045.0,22117.0,22103.0,,,,,,,5.4,4.9,4.9,4.6,5.0,6.0,5.7,5.4,5.1,4.9,5.0,5.0,4.9,4.8,5.3,12.1,9.7,8.8,8.4,7.6,6.7,6.2,6.5,7.0,6.4,6.5,6.0,6.2,6.6,8.3,7.5,6.5,4.9,4.1,3.1,3.1
28,MS,Mississippi,111,Perry County,28111,4408,4303,4265,4253,4261,4289,4326,4268,4293,4300,4349,4334,4307,4311,4310,3986,4096,4152,4214,4252,4281,4271,4386.0,4396.0,4333.0,4384.0,4341.0,4376.0,4401.0,4406.0,4420.0,4310.0,4276.0,4270.0,4236.0,4261.0,28035.0,28131.0,28039.0,28041.0,28153.0,28067.0,,,,,,,,6.5,6.9,6.2,5.7,6.5,7.7,7.9,7.5,6.6,5.9,6.0,6.6,7.2,6.8,7.4,13.4,10.8,10.3,9.9,9.1,7.8,6.8,7.1,7.6,6.7,7.3,6.8,6.5,6.8,9.0,8.2,7.3,5.5,4.8,3.5,3.8
28,MS,Mississippi,113,Pike County,28113,14221,14393,14453,14562,14653,14968,14624,14534,14508,14324,14389,14502,14265,14280,14629,13960,14582,14902,14860,14812,14737,14647,14936.0,15125.0,14807.0,14911.0,14829.0,14968.0,15097.0,15188.0,14892.0,14738.0,14521.0,14301.0,14330.0,14423.0,22105.0,28085.0,28005.0,22117.0,28147.0,,,,,,,,,6.2,6.1,6.0,5.6,6.1,7.8,7.6,6.9,6.4,6.3,6.2,6.4,6.4,5.9,6.8,12.8,10.7,10.8,10.9,9.3,8.5,7.9,8.3,8.4,7.8,7.7,7.5,7.2,7.6,9.6,9.0,7.8,6.1,5.2,4.0,4.0
28,MS,Mississippi,115,Pontotoc County,28115,14211,14650,14614,14598,14706,14902,15040,14777,14859,14799,14845,14920,14659,14695,15125,14793,14353,14592,14955,14831,14928,14902,15091.0,15174.0,14811.0,14909.0,15116.0,14859.0,14867.0,14945.0,14991.0,14745.0,14735.0,14605.0,14563.0,14679.0,28017.0,28145.0,28071.0,28013.0,28081.0,,,,,,,,,4.1,4.0,4.0,3.8,4.2,5.1,4.9,4.6,4.4,4.2,4.3,4.1,4.2,4.1,5.0,24.6,11.2,9.3,8.8,6.2,5.4,4.7,4.8,5.0,4.6,4.6,6.9,4.7,4.8,6.0,5.2,4.6,3.6,3.1,2.3,2.4
28,MS,Mississippi,117,Prentiss County,28117,11044,11300,11349,11282,11390,11501,11548,11286,11340,11273,11302,11298,11144,11194,11437,10935,11005,11162,11303,11031,11192,11134,11322.0,11347.0,11149.0,11227.0,10974.0,10999.0,11092.0,10985.0,10976.0,10767.0,10809.0,10669.0,10755.0,10907.0,28145.0,28003.0,28139.0,28141.0,28081.0,28057.0,,,,,,,,4.7,4.8,4.8,4.3,4.8,5.8,6.0,5.0,4.8,4.6,4.6,4.5,4.8,4.8,5.5,16.7,9.1,8.2,7.7,6.1,5.5,4.9,5.0,5.2,4.8,4.8,5.7,4.8,4.9,6.3,5.8,5.0,3.8,3.3,2.4,2.5
28,MS,Mississippi,119,Quitman County,28119,2306,2326,2407,2412,2417,2521,2468,2409,2360,2290,2287,2321,2298,2313,2386,2445,2495,2507,2385,2342,2311,2241,2258.0,2350.0,2314.0,2327.0,2369.0,2465.0,2535.0,2514.0,2422.0,2319.0,2277.0,2218.0,2216.0,2245.0,28143.0,28027.0,28107.0,28135.0,,,,,,,,,,8.0,8.2,7.8,6.6,7.7,10.0,9.8,8.2,7.8,7.7,7.8,8.6,8.5,7.8,8.1,15.6,12.8,12.8,12.7,11.7,10.6,9.7,9.3,9.8,10.0,9.7,9.9,9.4,9.4,10.6,10.0,8.4,7.4,5.9,4.6,4.6
28,MS,Mississippi,121,Rankin County,28121,75395,76086,75799,75604,76120,76686,76913,75728,76162,76830,76872,76393,75102,75331,76196,69716,70911,72324,74104,74133,74705,75020,75793.0,75893.0,74738.0,75231.0,74957.0,75636.0,75301.0,76414.0,77501.0,76165.0,75970.0,76174.0,75587.0,75225.0,28127.0,28123.0,28129.0,28049.0,28089.0,,,,,,,,,3.7,3.7,3.7,3.6,3.9,4.6,4.4,4.1,4.0,3.7,3.8,3.7,3.9,3.8,4.5,11.1,7.9,6.7,5.9,4.6,4.1,3.8,3.9,4.1,3.7,3.9,4.0,3.8,3.8,5.1,4.5,4.0,3.1,2.6,2.0,2.1
28,MS,Mississippi,123,Scott County,28123,12755,12537,12616,12737,12814,13168,13115,12948,12617,12529,12461,12575,12430,12496,12673,12175,12524,12813,12787,12725,12739,12701,12918.0,13101.0,13002.0,13028.0,13054.0,13276.0,13368.0,13389.0,13304.0,13008.0,12741.0,12711.0,12665.0,12757.0,28101.0,28121.0,28129.0,28079.0,28089.0,,,,,,,,,4.2,4.3,4.1,3.9,4.3,5.5,5.2,4.7,4.4,4.3,4.3,4.2,4.5,4.4,4.6,9.5,8.0,7.3,6.6,5.3,5.1,4.7,4.8,5.2,4.8,4.9,4.9,4.9,4.8,6.0,5.4,4.7,3.8,3.2,2.4,2.5
28,MS,Mississippi,125,Sharkey County,28125,1633,1560,1615,1607,1594,1676,1660,1610,1595,1566,1572,1609,1577,1588,1533,1505,1561,1593,1517,1407,1438,1373,1389.0,1416.0,1447.0,1461.0,1451.0,1495.0,1533.0,1544.0,1510.0,1423.0,1393.0,1349.0,1347.0,1372.0,28151.0,28055.0,28163.0,28053.0,,,,,,,,,,9.3,9.2,8.9,6.8,7.8,8.9,8.8,8.0,7.3,7.2,8.1,9.9,9.6,9.0,9.5,12.8,11.7,12.4,11.8,10.2,10.4,9.5,9.9,11.5,11.3,10.1,9.9,9.8,9.8,12.0,10.1,9.3,7.6,6.7,5.2,5.5
28,MS,Mississippi,127,Simpson County,28127,10813,10719,10724,10709,10780,10935,10938,10745,10728,10758,10764,10729,10592,10662,10700,9635,9971,10337,10498,10462,10516,10491,10593.0,10680.0,10510.0,10603.0,10550.0,10699.0,10684.0,10850.0,10911.0,10652.0,10543.0,10534.0,10445.0,10433.0,28121.0,28031.0,28077.0,28029.0,28129.0,28065.0,,,,,,,,5.0,5.1,4.9,4.6,5.1,6.1,5.9,5.6,5.0,4.6,4.8,4.9,5.3,5.3,5.7,10.1,8.2,8.5,8.0,6.9,6.4,5.8,5.9,6.3,5.8,5.9,5.7,5.6,5.4,7.0,6.3,5.6,4.3,3.6,2.7,3.0
28,MS,Mississippi,129,Smith County,28129,6691,6769,6853,6849,6848,7029,6982,6822,6789,6697,6707,6770,6779,6806,6887,6413,6594,6352,6661,6595,6642,6561,6580.0,6722.0,6694.0,6820.0,6804.0,6895.0,7046.0,7005.0,6874.0,6803.0,6709.0,6632.0,6554.0,6703.0,28121.0,28127.0,28067.0,28031.0,28123.0,28061.0,,,,,,,,5.2,5.3,5.0,4.6,5.0,5.9,5.6,5.1,5.0,4.9,5.3,5.5,5.5,5.3,5.4,7.4,6.2,7.0,6.3,5.7,5.2,4.9,4.9,5.2,4.6,4.7,4.8,4.5,4.5,6.2,5.7,5.0,3.8,3.1,2.3,2.5
28,MS,Mississippi,131,Stone County,28131,6648,6786,6877,6904,6950,7022,6907,6802,6863,6892,6928,6884,6743,6846,7181,6636,6769,6913,6962,7037,7131,7110,7185.0,7161.0,7061.0,7169.0,7136.0,7231.0,7242.0,7283.0,7315.0,7170.0,7154.0,7105.0,7101.0,7110.0,28109.0,28111.0,28035.0,28039.0,28047.0,28059.0,,,,,,,,5.8,6.2,5.9,5.7,6.6,8.3,8.1,6.7,6.5,6.0,6.2,6.0,6.3,5.8,6.5,14.0,10.7,8.9,8.4,7.2,6.3,5.6,5.8,6.1,5.6,5.7,5.7,5.6,5.7,7.6,6.9,5.9,4.5,3.7,2.9,3.2
28,MS,Mississippi,133,Sunflower County,28133,7480,7628,7750,7823,7831,8030,7917,7760,7692,7505,7566,7713,7549,7587,7579,7516,7670,7888,7655,7408,7349,7163,7333.0,7501.0,7401.0,7475.0,7455.0,7616.0,7816.0,7805.0,7497.0,7195.0,7067.0,7041.0,7022.0,7034.0,28027.0,28011.0,28151.0,28083.0,28053.0,28135.0,,,,,,,,9.5,9.3,8.3,7.0,7.6,9.0,9.5,9.1,8.5,8.3,9.1,10.5,10.3,9.2,9.1,13.7,10.5,12.1,13.6,11.8,11.6,10.4,10.2,10.9,11.1,10.7,10.2,9.8,10.3,11.9,10.3,9.3,7.8,6.4,5.3,5.4
28,MS,Mississippi,135,Tallahatchie County,28135,5234,5310,5396,5338,5380,5458,5355,5249,5185,5092,5089,5199,5210,5205,5369,5187,5327,5331,5253,5111,5114,4965,4988.0,5144.0,5111.0,5123.0,5127.0,5167.0,5178.0,5103.0,5043.0,4931.0,4781.0,4741.0,4705.0,4802.0,28161.0,28083.0,28027.0,28107.0,28043.0,28119.0,28133.0,,,,,,,6.5,6.7,5.7,4.7,5.0,6.7,6.7,5.3,5.3,5.1,5.2,6.3,7.0,6.4,6.4,9.1,7.4,8.6,8.9,7.6,7.2,6.5,6.8,6.9,6.9,6.8,6.4,6.2,6.0,7.5,7.3,6.1,5.1,4.2,3.2,3.3
28,MS,Mississippi,137,Tate County,28137,12063,12229,12277,12282,12419,12572,12624,12423,12417,12383,12495,12444,12197,12236,12203,11461,11755,11867,11939,11920,11978,12010,12187.0,12309.0,12018.0,12122.0,12168.0,12362.0,12486.0,12626.0,12646.0,12399.0,12288.0,12190.0,12164.0,12261.0,28071.0,28143.0,28107.0,28093.0,28033.0,,,,,,,,,5.1,5.2,5.1,4.9,5.7,6.9,6.5,5.9,5.7,5.4,5.5,5.3,5.3,5.2,6.0,11.9,9.8,9.7,9.7,8.2,7.5,6.3,6.4,6.2,6.0,6.0,5.9,6.1,6.0,7.7,6.7,5.7,4.7,3.9,2.9,2.9
28,MS,Mississippi,139,Tippah County,28139,9395,9406,9423,9470,9459,9538,9589,9405,9407,9405,9394,9427,9359,9354,9429,9246,9146,9254,9407,9212,9368,9460,9572.0,9593.0,9489.0,9572.0,9538.0,9531.0,9564.0,9632.0,9662.0,9523.0,9567.0,9503.0,9528.0,9575.0,28145.0,28009.0,28003.0,47069.0,28117.0,,,,,,,,,4.9,5.0,5.0,4.5,5.1,6.3,6.0,5.1,5.1,4.7,4.7,4.5,4.7,4.6,5.5,17.9,8.7,8.2,7.9,6.2,5.3,4.7,4.8,5.1,4.8,5.0,5.6,4.9,5.0,6.6,5.7,4.7,3.7,3.1,2.3,2.4
28,MS,Mississippi,141,Tishomingo County,28141,8447,8719,8833,8746,8686,8765,8632,8494,8504,8439,8493,8572,8485,8546,8600,8202,8273,8351,8433,8343,8386,8287,8328.0,8369.0,8262.0,8335.0,8335.0,8441.0,8538.0,8571.0,8578.0,8512.0,8578.0,8561.0,8470.0,8529.0,1033.0,28003.0,28117.0,1077.0,47071.0,1059.0,28057.0,,,,,,,5.1,4.8,4.4,4.1,4.7,5.8,6.1,5.6,5.2,4.9,5.1,5.3,5.6,5.4,5.3,13.8,8.4,7.5,7.2,6.3,4.9,4.4,4.7,4.9,4.7,4.8,5.0,4.5,4.7,6.2,5.6,5.0,3.9,3.2,2.4,2.6
28,MS,Mississippi,143,Tunica County,28143,4437,4410,4453,4435,4468,4564,4557,4482,4432,4398,4452,4459,4401,4401,4440,5107,5062,4728,4629,4514,4520,4441,4482.0,4556.0,4448.0,4467.0,4468.0,4540.0,4634.0,4641.0,4588.0,4461.0,4362.0,4316.0,4326.0,4378.0,5107.0,28137.0,28027.0,5077.0,28107.0,28119.0,5035.0,28033.0,,,,,,6.4,6.6,6.2,5.0,5.8,7.3,7.1,6.3,5.8,5.5,5.5,6.2,6.6,6.1,8.6,29.0,24.7,18.5,17.4,14.8,14.5,12.0,10.9,10.6,10.6,9.9,9.7,9.0,9.5,10.5,9.1,8.1,6.7,5.6,4.4,4.7
28,MS,Mississippi,145,Union County,28145,13873,13942,13985,14036,14174,14411,14480,14223,14312,14362,14378,14444,14273,14286,14437,14111,13822,13991,14164,13951,14039,14017,14150.0,14196.0,13979.0,14040.0,14244.0,14119.0,14211.0,14202.0,14306.0,14102.0,14208.0,14173.0,14207.0,14356.0,28009.0,28071.0,28139.0,28115.0,28117.0,28093.0,28081.0,,,,,,,3.9,4.1,4.0,3.6,4.1,4.7,4.6,4.3,4.2,4.1,4.1,4.1,4.2,4.0,4.9,20.3,10.5,8.4,8.0,5.9,5.2,4.6,4.6,4.8,4.2,4.4,5.8,4.3,4.3,5.6,4.9,4.2,3.3,2.8,2.0,2.1
28,MS,Mississippi,147,Walthall County,28147,4855,4868,4949,4921,4977,5086,5029,4972,4890,4840,4850,4899,4772,4748,5077,4751,4990,5035,4978,5002,5008,4968,5027.0,5055.0,5010.0,4996.0,4967.0,5015.0,5030.0,5078.0,5075.0,5099.0,5058.0,4987.0,4919.0,4985.0,28085.0,28091.0,28077.0,28113.0,22117.0,,,,,,,,,6.9,6.8,6.5,6.0,6.7,8.8,8.9,7.6,7.3,7.1,7.1,7.2,7.0,6.6,6.9,11.6,9.6,10.1,10.1,8.9,8.0,7.3,7.7,8.1,7.9,7.7,7.5,7.2,7.2,9.6,8.6,7.4,6.0,5.0,3.7,3.9
28,MS,Mississippi,149,Warren County,28149,19890,20395,20437,20168,20235,20465,20348,20420,20317,20285,20310,20417,19851,19905,20854,20190,20164,20054,20237,20027,20021,19896,20020.0,20156.0,19862.0,19925.0,19808.0,20102.0,20082.0,20102.0,19988.0,19706.0,19534.0,19530.0,19663.0,19422.0,22107.0,28055.0,22035.0,28163.0,28021.0,22065.0,28049.0,,,,,,,6.2,6.0,5.8,5.2,5.9,6.9,6.9,6.2,5.8,5.6,5.6,5.8,5.5,5.3,6.6,15.8,13.1,11.1,10.4,8.6,7.9,6.8,6.8,7.1,7.2,6.7,6.8,6.5,6.7,8.3,7.3,6.4,5.2,4.3,3.3,3.5
28,MS,Mississippi,151,Washington County,28151,16225,16791,16924,16850,17030,17510,17416,16921,16887,16795,16821,16996,16706,16704,16245,15983,16122,16618,16383,16282,16156,15881,16036.0,16457.0,16009.0,15996.0,16001.0,16243.0,16505.0,16606.0,16320.0,15856.0,15564.0,15463.0,15358.0,15573.0,28055.0,28011.0,28125.0,28053.0,28133.0,5017.0,,,,,,,,8.2,7.8,7.5,6.4,7.0,8.6,8.4,7.5,7.1,6.9,7.2,7.9,7.9,7.4,8.3,15.7,12.9,13.1,13.8,11.5,11.0,9.6,9.7,10.2,10.0,9.5,9.2,8.8,9.2,10.9,9.5,8.6,7.0,5.9,4.7,4.8
